code,Date,week,context_design,form,kind,file_number,context,post_content,imageURL,URL
202307,20230727,週四,攝影,照片,外在活動與動作,118,客家例句：這位係車仔出入个地方，行過愛細義！、華語翻譯：這裡是車子出入的地方，經過要小心！,【四縣腔－外在活動與動作－118】這位係車仔出入个地方，行過愛細義！【ia‵ vi  he ca′ e‵ cud‵ ngib ge ti fong′， hangˇ go oi se ngi】經過車道口需要格外小心和注意安全！！保持警覺並遵守交通規則是非常重要的！！以安全為優先，保護自己也保護他人！！學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/112-0727-118.jpg,https://elearning.hakka.gov.tw/base/10001/door//2023.07/7%E6%9C%88%E9%9F%B3%E6%AA%94/118_01.mp3
202307,20230726,週三,填空,圖文,心理活動與感覺,117,肯、願意的客語是？____毋____？肯不肯？,【四縣腔－心理活動與感覺－117】?hen‵?這是什麼意思？要怎麼寫呢？肯毋肯？【hen‵ mˇ hen‵】學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/112-0726-117.jpg,https://elearning.hakka.gov.tw/base/10001/door//2023.07/7%E6%9C%88%E9%9F%B3%E6%AA%94/117_01.mp3
202307,20230725,週二,圖文,圖文,人體與醫療,116,客家單字：胸脯翕翕、客家音標：hiung‵pu hib hib、華語翻譯：胸悶,【海陸腔－人體與醫療－116】胸脯翕翕【hiung‵pu hib hib】今天的醫起學客語要教大家什麼呢？答案是：「胸悶」－海陸腔－除了生病的時候會胸悶，壓力大或是心情沉重的時候，也有可能會有胸悶的情況發生唷！每天抽出片刻沉澱心靈，適時地釋放壓力、放鬆地深呼吸，對健康來說相當重要唷～學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/112-0725-116.jpg,https://elearning.hakka.gov.tw/base/10001/door//2023.07/7%E6%9C%88%E9%9F%B3%E6%AA%94/0725-116.mp4
202307,20230724,週一,諺語／填空,圖文,諺語老古人言/社會關係與行為,115,客家例句：斧頭削自家个柄毋著。、華語翻譯：斧頭雖然很利，但仍無法削到自己的握柄。比喻有很多事情不是自己可以去做的。,【四縣腔－諺語老古人言－115】斧頭削自家个柄毋著。【bu‵ teuˇ xiog‵ qid‵ ga′ ge biang mˇ do‵】斧頭雖然很利，但仍無法削到自己的握柄。比喻有很多事情不是自己可以去做的。學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/112-0724-115.jpg,https://elearning.hakka.gov.tw/base/10001/door//2023.07/7%E6%9C%88%E9%9F%B3%E6%AA%94/115_01.mp3
202307,20230723,週日,圖文,圖文,居家生活,114,客家單字：咖啡、客家音標：ga′ bi′、客家例句：阿哥上班以前定著會先去買咖啡。、華語翻譯：哥哥上班前一定會先去買咖啡。,【四縣腔－居家生活－114】阿哥上班以前定著會先去買咖啡。【a′ go′ song′ ban′ i′ qienˇ tin cog voi  xien′ hi mai′ ga′ bi′ 】上班就是要喝一杯咖啡來提神呀！誰跟小編一樣呢！對咖啡有獨特的迷戀，它的香氣能夠帶來愉悅和放鬆，一早上班，幸福的享受著，讓我們用一杯咖啡來開啟美好的一天吧～學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/112-0723-114.jpg,https://elearning.hakka.gov.tw/base/10001/door//2023.07/7%E6%9C%88%E9%9F%B3%E6%AA%94/114_01.mp3
202307,20230722,週六,攝影,照片,抽象概念與形容,113,客家例句：山項蚊仔當多。、華語翻譯：山上蚊子很多。,【四縣腔－抽象概念與形容－113】山項蚊仔當多。【san′ hong mun′ e‵ dong′do′】夏日山上，蚊子嗡嗡作響，上山踏青前，記得做好防蚊準備唷！塗抹防蚊液，穿著長袖長褲保護自己免受叮咬～學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/112-0722-113.jpg,https://elearning.hakka.gov.tw/base/10001/door//2023.07/7%E6%9C%88%E9%9F%B3%E6%AA%94/113_01.mp3
202307,20230721,週五,圖文,圖文,事物狀態與變化,112,客家單字：應該、客家音標：in goi′、客家例句：轉到屋下應該愛先去洗手！、華語翻譯：回到家應該要先去洗手！,【四縣腔－事物狀態與變化－112】轉到屋下應該愛先去洗手！【 zon‵ do vug‵ ha′ in goi′ oi xien′  hi  se‵ su‵】保護家人健康，從自身防護開始！在細微之處著手，回到家應該要先去洗手！讓清潔成為日常習慣，守護幸福生活。學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/112-0721-112.jpg,https://elearning.hakka.gov.tw/base/10001/door//2023.07/7%E6%9C%88%E9%9F%B3%E6%AA%94/112_01.mp3
202307,20230720,週四,攝影,照片,外在活動與動作,111,客家例句：坐忒久了，愛出去一下來伸懶筋。、華語翻譯：坐很久了，要出去一下並伸伸懶腰。,【四縣腔－外在活動與動作－111】坐忒久了，愛出去一下來伸懶筋。【co′ted‵giu‵le′， oi cud‵ hi id‵ ha loiˇcun′nan′ gin′】解放身體，活動筋骨！走出室內，讓陽光灑落全身，伸伸懶腰，舒展疲憊，讓身體重獲活力吧！學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/112-0720-111.jpg,https://elearning.hakka.gov.tw/base/10001/door//2023.07/7%E6%9C%88%E9%9F%B3%E6%AA%94/0720-111.mp4
202307,20230719,週三,填空,圖文,心理活動與感覺,110,幸福的客語是？佢過著當_____个日仔。他過著很幸福的日子。,【四縣腔－心理活動與感覺－110】hen fug‵這是什麼意思？要怎麼寫呢？佢過著當幸福个日仔。【giˇ go‵ do‵ dong′ hen fug‵ ge ngid‵  eˇ】學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/112-0719-110.jpg,https://elearning.hakka.gov.tw/base/10001/door//2023.07/7%E6%9C%88%E9%9F%B3%E6%AA%94/110_01.mp3
202307,20230718,週二,圖文,圖文,人體與醫療,109,客家單字：敨氣毋過、客家音標：teu′ hiˇ m goˇ、華語翻譯：喘不過氣,【海陸腔－人體與醫療－109】敨氣毋過。【teu′ hiˇ m goˇ】在跑10K馬拉松的時候，因為運動強度高，身體需要更多的氧氣，如果跟小編一樣，沒有調節適當的呼吸節奏，就可能會出現喘不過氣的現象喔～學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/112-0718-109.jpg,https://elearning.hakka.gov.tw/base/10001/door//2023.07/7%E6%9C%88%E9%9F%B3%E6%AA%94/0718-109.mp4
202307,20230717,週一,諺語／填空,圖文,諺語老古人言/社會關係與行為,108,客家例句：打乞食毋係好漢。、華語翻譯：責備欺負弱小的人。,【四縣腔－諺語老古人言－108】打乞食毋係好漢。?【da‵ kied‵ siid mˇ he ho‵ hon 】責備欺負弱小的人。學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/112-0717-108.jpg,https://elearning.hakka.gov.tw/base/10001/door//2023.07/7%E6%9C%88%E9%9F%B3%E6%AA%94/108_01.mp3
202307,20230716,週日,圖文,圖文,居家生活,107,客家單字：飯、客家音標：fan 、客家例句：愛食飯正有力氣！、華語翻譯：要吃飯才有力氣！,【四縣腔－居家生活－107】愛食飯正有力氣！【oi siid fan zang iu′ lid hi】食物為能量之源！充足能量是關鍵！一口一口的白米飯，增加力氣能量滿滿！學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/112-0716-107.jpg,https://elearning.hakka.gov.tw/base/10001/door//2023.07/7%E6%9C%88%E9%9F%B3%E6%AA%94/107_01.mp3
202307,20230715,週六,攝影,照片,抽象概念與形容,106,客家例句：天氣恁熱，無開冷氣會佇毋著！、華語翻譯：天氣這麼熱，沒開冷氣會受不了！,【四縣腔－抽象概念與形容－106】天氣恁熱，無開冷氣會佇毋著！【tien′ hi an‵ ngied， moˇ koi′ lang′ hi voi du mˇ diauˇ 】酷熱的天氣，除了待在冷氣房之外，還可以多多走出戶外，走進山林，享受涼爽，將炎熱融化於清風中！沁涼舒爽，讓炎夏迎來一絲涼意！學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/112-0715-106.jpg,https://elearning.hakka.gov.tw/base/10001/door//2023.07/7%E6%9C%88%E9%9F%B3%E6%AA%94/106_01.mp3
202307,20230714,週五,圖文,圖文,事物狀態與變化,105,客家單字：可能、客家音標：ko‵ nenˇ、客家例句：路項塞車，可能會來毋掣。、華語翻譯：路上塞車，可能會來不及。,【四縣腔－事物狀態與變化－105】路項塞車，可能會來毋掣。?【lu hong sed‵ca′，ko‵ nenˇ voi  loiˇ mˇ cad‵】善用app，利用交通應用程式，找到最佳路線，輕鬆避開塞車困境！確保準時到達，讓您的時間更有價值，安全抵達目的地！！學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/112-0714-105.jpg,https://elearning.hakka.gov.tw/base/10001/door//2023.07/7%E6%9C%88%E9%9F%B3%E6%AA%94/0714-105.m4a
202307,20230713,週四,攝影,照片,外在活動與動作,104,客家例句：來出去行行啊。、華語翻譯：來出去走一走。,【四縣腔－外在活動與動作－104】來出去行行啊。【 loiˇ cud‵ hi hangˇ hangˇ a】待在室內太久了，是時候該出門走走了！放下手機，換上舒適的鞋，讓陽光擁抱你的臉龐，讓微風擁抱你的靈魂。呼吸新鮮空氣，感受大自然的恩賜，快出門，重新連結內心的寧靜與自由吧～學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/112-0713-104(1688701965).jpg,https://elearning.hakka.gov.tw/base/10001/door//2023.07/7%E6%9C%88%E9%9F%B3%E6%AA%94/104_01.mp3
202307,20230712,週三,填空,圖文,心理活動與感覺,103,喜好、喜歡的客語是？阿姆當_____食雞胗。媽媽很喜歡吃雞胗。,【四縣腔－心理活動與感覺－103】?hau?這是什麼意思？要怎麼寫呢？阿姆當好食雞胗。【a′ me′ dong′ hau  siid gie′ kin′】學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/112-0712-103.jpg,https://elearning.hakka.gov.tw/base/10001/door//2023.07/7%E6%9C%88%E9%9F%B3%E6%AA%94/103_01.mp3
202307,20230711,週二,圖文,圖文,人體與醫療,102,客家單字：擗腦筋、客家音標：biag‵ no′ gin‵、客家例句：係講突然間毋曉行路，講話講毋清楚，驚係擗腦筋引起个。、華語翻譯：假如突然間不會走路，講話講不清楚，怕是腦中風引起的。,【海陸腔－人體與醫療－102】係講突然間毋曉行路，講話講毋清楚，驚係擗腦筋引起个。【heˇgong′tud rhan gien‵ m hiau′ hang lu+，gong′faˇgong′m cin‵ cu′，giang‵heˇbiag‵ no′ gin‵rhin‵hi′gaiˇ】你知道海陸腔的「腦中風」該怎麼說嗎？答案很有趣唷～讓我們一起跟著影片學習吧～別忘了要跟著唸三遍唷～擗腦筋【biag‵ no′ gin‵】擗腦筋【biag‵ no′ gin‵】擗腦筋【biag‵ no′ gin‵】學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/112-0711-102.jpg,https://elearning.hakka.gov.tw/base/10001/door//2023.07/7%E6%9C%88%E9%9F%B3%E6%AA%94/0711-102.mp4
202307,20230710,週一,諺語／填空,圖文,諺語老古人言/社會關係與行為,101,客家例句：賣茶講茶香，賣花講花紅。、華語翻譯：賣茶的說茶香，賣花的說花紅。指商家誇自己的商品好，老王賣瓜，自賣自誇。,【四縣腔－諺語老古人言－101】賣茶講茶香，賣花講花紅。【mai caˇgong‵ caˇ hiong′，mai fa′ gong‵ fa′ fungˇ】賣茶的說茶香，賣花的說花紅。指商家誇自己的商品好，老王賣瓜，自賣自誇。學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/112-0710-101.jpg,https://elearning.hakka.gov.tw/base/10001/door//2023.07/7%E6%9C%88%E9%9F%B3%E6%AA%94/101_01.mp3
202307,20230709,週日,圖文,圖文,居家生活,100,客家單字：花園、客家音標：fa′ ienˇ、客家例句：花園肚有種當多叭哈花。、華語翻譯：花園裡有種很多百合花。,【四縣腔－居家生活－100】花園肚有種當多叭哈花。【fa′ ienˇ du‵  iu′ zung dong′ do′ ba haˇ fa′】整個花園種滿了百合花，有紅色、白色、黃色．．．美得令人驚豔呀～微風吹拂，那淡淡的花香，給人帶來平靜、放鬆和愉悅的感覺。學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/112-0709-100.jpg,https://elearning.hakka.gov.tw/base/10001/door//2023.07/7%E6%9C%88%E9%9F%B3%E6%AA%94/100_01.mp3
202307,20230708,週六,攝影,照片,抽象概念與形容,99,客家例句：這箱東西當重。、華語翻譯：這箱東西很重。,【四縣腔－抽象概念與形容－99】這箱東西當重。【 ia‵ xiong′ dung′ xi′ dong′ cung′】很重的箱子要搬移時，一定要尋求協助，千萬不要逞強，還有還有呀！姿勢一定要正確！！避免造成身體不必要的傷害唷～學習更多客語：哈客網路學院；哈客網路學院；每日一客語；逐日一客語；客家委員會；客家話好簡單；hahkka；hakkalanguage,https://elearning.hakka.gov.tw/base/10001/door//%E5%BB%A3%E5%91%8A%E8%BC%AA%E6%92%AD%E5%8D%80/112-0708-99.jpg,https://elearning.hakka.gov.tw/base/10001/door//2023.07/7%E6%9C%88%E9%9F%B3%E6%AA%94/99_01.mp3
